Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 71.0.3578.98,,2019-02-13 20:17:52,2019-02-13 20:18:30,37.763s,FAILED
,,,,,,
Test Cases/Day2/Test1,Chrome 71.0.3578.98,,2019-02-13 20:17:53,2019-02-13 20:18:08,15.106s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 20:17:54,2019-02-13 20:17:59,4.823s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/login"")",Chrome 71.0.3578.98,,2019-02-13 20:17:59,2019-02-13 20:18:00,1.553s,PASSED
"click(findTestObject(""Page_OrangeHRM/span_Username""))",Chrome 71.0.3578.98,,2019-02-13 20:18:00,2019-02-13 20:18:01,0.239s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 20:18:01,2019-02-13 20:18:01,0.202s,PASSED
"setEncryptedText(findTestObject(""Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 71.0.3578.98,,2019-02-13 20:18:01,2019-02-13 20:18:01,0.380s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Password_Submit""))",Chrome 71.0.3578.98,,2019-02-13 20:18:01,2019-02-13 20:18:02,1.223s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Admin""))",Chrome 71.0.3578.98,,2019-02-13 20:18:02,2019-02-13 20:18:03,0.782s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_Username_searchSystemUse""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 20:18:03,2019-02-13 20:18:04,0.358s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Status__search""))",Chrome 71.0.3578.98,,2019-02-13 20:18:04,2019-02-13 20:18:04,0.345s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Leave""))",Chrome 71.0.3578.98,,2019-02-13 20:18:04,2019-02-13 20:18:05,0.826s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Dashboard""))",Chrome 71.0.3578.98,,2019-02-13 20:18:05,2019-02-13 20:18:05,0.389s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Maintenance""))",Chrome 71.0.3578.98,,2019-02-13 20:18:05,2019-02-13 20:18:06,0.681s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Welcome Admin""))",Chrome 71.0.3578.98,,2019-02-13 20:18:06,2019-02-13 20:18:06,0.212s,PASSED
"verifyElementPresent(findTestObject(""Page_OrangeHRM/a_Logout""), 5)",Chrome 71.0.3578.98,,2019-02-13 20:18:06,2019-02-13 20:18:06,0.276s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Logout""))",Chrome 71.0.3578.98,,2019-02-13 20:18:06,2019-02-13 20:18:07,0.732s,PASSED
click(findTestObject(null)),Chrome 71.0.3578.98,,2019-02-13 20:18:07,2019-02-13 20:18:08,0.684s,FAILED
,,,,,,
Test Cases/Day2/Test2,Chrome 71.0.3578.98,,2019-02-13 20:18:08,2019-02-13 20:18:29,21.254s,ERROR
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 20:18:09,2019-02-13 20:18:13,4.165s,PASSED
"navigateToUrl(""http://lifecharger.org/"")",Chrome 71.0.3578.98,,2019-02-13 20:18:13,2019-02-13 20:18:17,4.148s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Break It Win It""))",Chrome 71.0.3578.98,,2019-02-13 20:18:17,2019-02-13 20:18:20,3.277s,PASSED
"click(findTestObject(""Object Repository/Page_Break It Win It  Life Charger/a_Home""))",Chrome 71.0.3578.98,,2019-02-13 20:18:20,2019-02-13 20:18:24,3.849s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Archives""))",Chrome 71.0.3578.98,,2019-02-13 20:18:24,2019-02-13 20:18:26,1.926s,PASSED
"click(findTestObject(""Object Repository/Page_Archives  Life Charger/h1_Life Charger""))",Chrome 71.0.3578.98,,2019-02-13 20:18:26,2019-02-13 20:18:29,2.946s,PASSED
"setText(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), ""life"")",Chrome 71.0.3578.98,,2019-02-13 20:18:29,2019-02-13 20:18:29,0.260s,PASSED
"sendKeys(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-02-13 20:18:29,2019-02-13 20:18:29,0.008s,ERROR
