Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 71.0.3578.98,,2019-02-13 20:47:46,2019-02-13 20:48:09,23.439s,FAILED
,,,,,,
Test Cases/Day2/Test1,Chrome 71.0.3578.98,,2019-02-13 20:47:46,2019-02-13 20:47:55,8.639s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 20:47:47,2019-02-13 20:47:50,3.386s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/login"")",Chrome 71.0.3578.98,,2019-02-13 20:47:50,2019-02-13 20:47:51,0.554s,PASSED
"click(findTestObject(""Page_OrangeHRM/span_Username""))",Chrome 71.0.3578.98,,2019-02-13 20:47:51,2019-02-13 20:47:51,0.179s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 20:47:51,2019-02-13 20:47:51,0.168s,PASSED
"setEncryptedText(findTestObject(""Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 71.0.3578.98,,2019-02-13 20:47:51,2019-02-13 20:47:51,0.199s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Password_Submit""))",Chrome 71.0.3578.98,,2019-02-13 20:47:51,2019-02-13 20:47:52,0.931s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Admin""))",Chrome 71.0.3578.98,,2019-02-13 20:47:52,2019-02-13 20:47:53,0.510s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_Username_searchSystemUse""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 20:47:53,2019-02-13 20:47:53,0.135s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Status__search""))",Chrome 71.0.3578.98,,2019-02-13 20:47:53,2019-02-13 20:47:53,0.316s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Leave""))",Chrome 71.0.3578.98,,2019-02-13 20:47:53,2019-02-13 20:47:53,0.515s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Dashboard""))",Chrome 71.0.3578.98,,2019-02-13 20:47:53,2019-02-13 20:47:54,0.296s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Maintenance""))",Chrome 71.0.3578.98,,2019-02-13 20:47:54,2019-02-13 20:47:54,0.338s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Welcome Admin""))",Chrome 71.0.3578.98,,2019-02-13 20:47:54,2019-02-13 20:47:54,0.080s,PASSED
"verifyElementPresent(findTestObject(""Page_OrangeHRM/a_Logout""), 5)",Chrome 71.0.3578.98,,2019-02-13 20:47:54,2019-02-13 20:47:54,0.049s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Logout""))",Chrome 71.0.3578.98,,2019-02-13 20:47:54,2019-02-13 20:47:55,0.310s,PASSED
click(findTestObject(null)),Chrome 71.0.3578.98,,2019-02-13 20:47:55,2019-02-13 20:47:55,0.325s,FAILED
,,,,,,
Test Cases/Day2/Test2,Chrome 71.0.3578.98,,2019-02-13 20:47:55,2019-02-13 20:48:09,13.823s,ERROR
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 20:47:55,2019-02-13 20:47:58,2.994s,PASSED
"navigateToUrl(""http://lifecharger.org/"")",Chrome 71.0.3578.98,,2019-02-13 20:47:58,2019-02-13 20:48:01,2.857s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Break It Win It""))",Chrome 71.0.3578.98,,2019-02-13 20:48:01,2019-02-13 20:48:03,1.814s,PASSED
"click(findTestObject(""Object Repository/Page_Break It Win It  Life Charger/a_Home""))",Chrome 71.0.3578.98,,2019-02-13 20:48:03,2019-02-13 20:48:05,1.927s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Archives""))",Chrome 71.0.3578.98,,2019-02-13 20:48:05,2019-02-13 20:48:07,1.717s,PASSED
"click(findTestObject(""Object Repository/Page_Archives  Life Charger/h1_Life Charger""))",Chrome 71.0.3578.98,,2019-02-13 20:48:07,2019-02-13 20:48:08,1.867s,PASSED
"setText(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), ""life"")",Chrome 71.0.3578.98,,2019-02-13 20:48:08,2019-02-13 20:48:09,0.269s,PASSED
"sendKeys(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-02-13 20:48:09,2019-02-13 20:48:09,0.010s,ERROR
