Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 72.0.3626.109,,2019-02-25 20:14:05,2019-02-25 20:14:13,8.105s,PASSED
,,,,,,
Test Cases/Day3/Test2,Chrome 72.0.3626.109,,2019-02-25 20:14:05,2019-02-25 20:14:13,7.762s,PASSED
"openBrowser("""")",Chrome 72.0.3626.109,,2019-02-25 20:14:06,2019-02-25 20:14:09,3.672s,PASSED
navigateToUrl(URL),Chrome 72.0.3626.109,,2019-02-25 20:14:09,2019-02-25 20:14:10,0.721s,PASSED
"click(findTestObject(""Page_OrangeHRM/span_Username""))",Chrome 72.0.3626.109,,2019-02-25 20:14:10,2019-02-25 20:14:10,0.193s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_LOGIN Panel_txtUsername""), USERNAME)",Chrome 72.0.3626.109,,2019-02-25 20:14:10,2019-02-25 20:14:10,0.257s,PASSED
"setEncryptedText(findTestObject(""Page_OrangeHRM/input_Username_txtPassword""), PASSWORD)",Chrome 72.0.3626.109,,2019-02-25 20:14:10,2019-02-25 20:14:11,0.272s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Password_Submit""))",Chrome 72.0.3626.109,,2019-02-25 20:14:11,2019-02-25 20:14:12,1.007s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Admin""))",Chrome 72.0.3626.109,,2019-02-25 20:14:12,2019-02-25 20:14:12,0.537s,PASSED
closeBrowser(),Chrome 72.0.3626.109,,2019-02-25 20:14:12,2019-02-25 20:14:13,0.644s,PASSED
