Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 71.0.3578.98,,2019-02-13 19:49:57,2019-02-13 19:50:22,24.875s,ERROR
,,,,,,
Test Cases/Day2/Test1,Chrome 71.0.3578.98,,2019-02-13 19:49:57,2019-02-13 19:50:07,10.063s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 19:49:58,2019-02-13 19:50:01,3.480s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/login"")",Chrome 71.0.3578.98,,2019-02-13 19:50:01,2019-02-13 19:50:02,0.682s,PASSED
"click(findTestObject(""Page_OrangeHRM/span_Username""))",Chrome 71.0.3578.98,,2019-02-13 19:50:02,2019-02-13 19:50:02,0.241s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_LOGIN Panel_txtUsername""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 19:50:02,2019-02-13 19:50:02,0.359s,PASSED
"setEncryptedText(findTestObject(""Page_OrangeHRM/input_Username_txtPassword""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 71.0.3578.98,,2019-02-13 19:50:02,2019-02-13 19:50:03,0.219s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Password_Submit""))",Chrome 71.0.3578.98,,2019-02-13 19:50:03,2019-02-13 19:50:04,0.982s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Admin""))",Chrome 71.0.3578.98,,2019-02-13 19:50:04,2019-02-13 19:50:04,0.530s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_Username_searchSystemUse""), ""Admin"")",Chrome 71.0.3578.98,,2019-02-13 19:50:04,2019-02-13 19:50:04,0.191s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Status__search""))",Chrome 71.0.3578.98,,2019-02-13 19:50:04,2019-02-13 19:50:05,0.364s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Leave""))",Chrome 71.0.3578.98,,2019-02-13 19:50:05,2019-02-13 19:50:05,0.620s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Dashboard""))",Chrome 71.0.3578.98,,2019-02-13 19:50:05,2019-02-13 19:50:06,0.375s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Maintenance""))",Chrome 71.0.3578.98,,2019-02-13 19:50:06,2019-02-13 19:50:06,0.519s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Welcome Admin""))",Chrome 71.0.3578.98,,2019-02-13 19:50:06,2019-02-13 19:50:06,0.092s,PASSED
"verifyElementPresent(findTestObject(""Page_OrangeHRM/a_Logout""), 5)",Chrome 71.0.3578.98,,2019-02-13 19:50:06,2019-02-13 19:50:06,0.082s,PASSED
"click(findTestObject(""Page_OrangeHRM/a_Logout""))",Chrome 71.0.3578.98,,2019-02-13 19:50:06,2019-02-13 19:50:07,0.289s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-02-13 19:50:07,2019-02-13 19:50:07,0.619s,PASSED
,,,,,,
Test Cases/Day2/Test2,Chrome 71.0.3578.98,,2019-02-13 19:50:07,2019-02-13 19:50:21,13.691s,ERROR
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-13 19:50:08,2019-02-13 19:50:10,2.160s,PASSED
"navigateToUrl(""http://lifecharger.org/"")",Chrome 71.0.3578.98,,2019-02-13 19:50:10,2019-02-13 19:50:12,2.647s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Break It Win It""))",Chrome 71.0.3578.98,,2019-02-13 19:50:12,2019-02-13 19:50:14,1.982s,PASSED
"click(findTestObject(""Object Repository/Page_Break It Win It  Life Charger/a_Home""))",Chrome 71.0.3578.98,,2019-02-13 19:50:14,2019-02-13 19:50:17,2.137s,PASSED
"click(findTestObject(""Page_Life Charger   a new beginning/a_Archives""))",Chrome 71.0.3578.98,,2019-02-13 19:50:17,2019-02-13 19:50:19,2.315s,PASSED
"click(findTestObject(""Object Repository/Page_Archives  Life Charger/h1_Life Charger""))",Chrome 71.0.3578.98,,2019-02-13 19:50:19,2019-02-13 19:50:21,1.976s,PASSED
"setText(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), ""life"")",Chrome 71.0.3578.98,,2019-02-13 19:50:21,2019-02-13 19:50:21,0.136s,PASSED
"sendKeys(findTestObject(""Page_Life Charger   a new beginning/input_Search for_s""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-02-13 19:50:21,2019-02-13 19:50:21,0.041s,ERROR
