Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite1,Chrome 72.0.3626.109,,2019-02-25 20:29:31,2019-02-25 20:29:45,13.612s,PASSED
,,,,,,
Test Cases/Day3/Test2,Chrome 72.0.3626.109,,2019-02-25 20:29:31,2019-02-25 20:29:45,13.280s,PASSED
"openBrowser("""")",Chrome 72.0.3626.109,,2019-02-25 20:29:32,2019-02-25 20:29:37,4.725s,PASSED
navigateToUrl(URL),Chrome 72.0.3626.109,,2019-02-25 20:29:37,2019-02-25 20:29:38,0.987s,PASSED
"click(findTestObject(""Page_OrangeHRM/span_Username""))",Chrome 72.0.3626.109,,2019-02-25 20:29:38,2019-02-25 20:29:38,0.296s,PASSED
"setText(findTestObject(""Page_OrangeHRM/input_LOGIN Panel_txtUsername""), USERNAME)",Chrome 72.0.3626.109,,2019-02-25 20:29:38,2019-02-25 20:29:39,0.970s,PASSED
"setEncryptedText(findTestObject(""Page_OrangeHRM/input_Username_txtPassword""), PASSWORD)",Chrome 72.0.3626.109,,2019-02-25 20:29:39,2019-02-25 20:29:40,0.489s,PASSED
"click(findTestObject(""Page_OrangeHRM/input_Password_Submit""))",Chrome 72.0.3626.109,,2019-02-25 20:29:40,2019-02-25 20:29:41,1.108s,PASSED
"click(findTestObject(""Page_OrangeHRM/b_Admin""))",Chrome 72.0.3626.109,,2019-02-25 20:29:41,2019-02-25 20:29:42,0.970s,PASSED
closeBrowser(),Chrome 72.0.3626.109,,2019-02-25 20:29:42,2019-02-25 20:29:42,0.742s,PASSED
